"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os04g0560300","LOC_Os04g47270","OsR498G0409067400.01",4,31,0.00280016652754696,28141408,"Os71147",28041408,28241408,7,226510,"IGDBv2","gene",28226244,28229521,".","-",".","ID=OsR498G0409067400.01;Name=OsR498G0409067400.01;","amine oxidase, putative, expressed","Os04t0560300-01","Similar to flowering locus D.","","","","","OsHDMA701, HDMA701, OsPAO9, PAO9","SWIRM domain-containing protein HDMA701, histone lysine-specific demethylase 701, polyamine oxidase 9","Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: protein binding (GO:0005515)","Amine oxidase (IPR002937), SWIRM domain (IPR007526), Homeobox-like domain superfamily (IPR009057), FAD/NAD(P)-binding domain superfamily (IPR036188), Winged helix-like DNA-binding domain superfamily (IPR036388)","AK073751 (DDBJ, Best hit)","NP_001148070.1 (RefSeq)","","","12521","","","Exon and CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0560400","LOC_Os04g47280","OsR498G0409067600.01",4,31,0.00280016652754696,28141408,"Os71147",28041408,28241408,7,226510,"IGDBv2","gene",28230560,28233791,".","-",".","ID=OsR498G0409067600.01;Name=OsR498G0409067600.01;","ATFUC1, putative, expressed","Os04t0560400-01","Similar to Alpha-L-fucosidase 1.","","","","","","","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: alpha-L-fucosidase activity (GO:0004560)","Glycoside hydrolase, family 29 (IPR000933), Galactose-binding-like domain superfamily (IPR008979), Glycoside hydrolase superfamily (IPR017853)","AK287575 (DDBJ, Best hit)","B6UDD6 (UniProt)","","","","","","",NA
"Os04g0560500","LOC_Os04g47290","OsR498G0409067700.01",4,31,0.00280016652754696,28141408,"Os71147",28041408,28241408,7,226510,"IGDBv2","gene",28234684,28240366,".","+",".","ID=OsR498G0409067700.01;Name=OsR498G0409067700.01;","amine oxidase, putative, expressed","Os04t0560500-00","Amine oxidase domain containing protein.","","","","","","","Molecular Function: oxidoreductase activity (GO:0016491)","Amine oxidase (IPR002937), FAD/NAD(P)-binding domain superfamily (IPR036188)","FP091877 (DDBJ)","Q7XSQ6 (UniProt)","","","","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0565400","LOC_Os04g47770","OsR498G0409082100.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28520471,28522689,".","+",".","ID=OsR498G0409082100.01;Name=OsR498G0409082100.01;","cis-zeatin O-glucosyltransferase, putative, expressed","Os04t0565400-01","cis-Zeatin-O-glucosyltransferase, Catalyze O-glucosylation of cZ and cZ-riboside","CZOGT3, OscZOGT3, cZOGT3","CIS-ZEATIN O-GLUCOSYLTRANSFERASE 3, cis-zeatin O-glucosyltransferase 3, cZ-O-glucosyltransferase 3","CZOGT3","CIS-ZEATIN O-GLUCOSYLTRANSFERASE 3","OscZOGT3, cZOGT3, UCIP7, OsUCIP7","cis-zeatin O-glucosyltransferase 3, cZ-O-glucosyltransferase 3, OsUBC26 Interact Protein 7","Molecular Function: UDP-glycosyltransferase activity (GO:0008194)","UDP-glucuronosyl/UDP-glucosyltransferase (IPR002213), UDP-glycosyltransferase family, conserved site (IPR035595)","AK242168, NM_001060109","Q7XQJ5","August 22, 2014","22811434","20408","","","",NA
"Os04g0565500","LOC_Os04g47780","OsR498G0409082600.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28525489,28527121,".","-",".","ID=OsR498G0409082600.01;Name=OsR498G0409082600.01;","transmembrane amino acid transporter protein, putative, expressed","Os04t0565500-03","Amino acid transporter, transmembrane domain containing protein.","","","","","OsANT4, ANT4, FCO8","aromatic and neutral amino acid transporter 4, Functioning in Cesium Over-transport 8","","Amino acid transporter, transmembrane domain (IPR013057)","AK058888 (DDBJ, Best hit)","Q01KG2 (UniProt)","","","18518","","","",NA
"Os04g0565500","LOC_Os04g47780","OsR498G0409082600.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28525489,28527121,".","-",".","ID=OsR498G0409082600.01;Name=OsR498G0409082600.01;","transmembrane amino acid transporter protein, putative, expressed","Os04t0565500-01","Similar to OSIGBa0158F05.8 protein.","","","","","OsANT4, ANT4, FCO8","aromatic and neutral amino acid transporter 4, Functioning in Cesium Over-transport 8","","Amino acid transporter, transmembrane domain (IPR013057)","AK105902 (DDBJ, Best hit), AK071118 (DDBJ, Best hit)","Q01KG2 (UniProt)","","","18518","","","",NA
"Os04g0565900","LOC_Os04g47810","OsR498G0409083600.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28545102,28547581,".","-",".","ID=OsR498G0409083600.01;Name=OsR498G0409083600.01;","ethylene-responsive protein related, putative, expressed","Os04t0565900-01","Basic helix-loop-helix dimerisation region bHLH domain containing protein.","","","","","OsbHLH075","basic helix-loop-helix protein 075","Biological Process: regulation of DNA-templated transcription (GO:0006355), Molecular Function: DNA-binding transcription factor activity (GO:0003700), Molecular Function: protein dimerization activity (GO:0046983)","Myc-type, basic helix-loop-helix (bHLH) domain (IPR011598), Helix-loop-helix DNA-binding domain superfamily (IPR036638), Transcription factor bHLH95-like, basic helix-loop-helix domain (IPR045239), Transcription factor IND-like (IPR045843)","AK109094 (DDBJ, Best hit)","Q01KG1 (UniProt)","","","15362","","","Exon-intron structuresare different between Build 5 and IRGSP-1.0.",NA
"Os04g0566000","LOC_Os04g47820","OsR498G0409083800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28549387,28552479,".","-",".","ID=OsR498G0409083800.01;Name=OsR498G0409083800.01;","expressed protein","Os04t0566000-01","Similar to OSIGBa0158F05.10 protein.","","","","","","","","","AK107723 (DDBJ, Best hit)","Q01KG0 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0566100","LOC_Os04g47830","OsR498G0409083900.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28555312,28562998,".","+",".","ID=OsR498G0409083900.01;Name=OsR498G0409083900.01;","SNF2 family N-terminal domain containing protein, expressed","Os04t0566100-01","Chromatin remodeling factor 714, Sucrose non-fermenting 2 (Snf2) family protein, Salt and drought stress response, Response to M. oryzae infection","OsCHR714, CHR714","chromatin remodeling factor 714","CHR714","CHROMATIN REMODELING FACTOR 714","OsCHR714","chromatin remodeling factor 714","Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent chromatin remodeler activity (GO:0140658)","SNF2, N-terminal (IPR000330), Helicase, C-terminal (IPR001650), Helicase superfamily 1/2, ATP-binding domain (IPR014001), P-loop containing nucleoside triphosphate hydrolase (IPR027417), SNF2-like, N-terminal domain superfamily (IPR038718)","XM_015781370","Q7XQJ0","February 1, 2023","35712583","24867","","","",NA
"Os04g0566300","LOC_Os04g47840","OsR498G0409084700.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28569502,28570049,".","+",".","ID=OsR498G0409084700.01;Name=OsR498G0409084700.01;","expressed protein","Os04t0566300-01","Hypothetical protein.","","","","","","","","","AK062357 (DDBJ, Best hit)","longestORF","","","","","","",NA
"Os04g0566400","LOC_Os04g47860","OsR498G0409085900.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28584347,28591815,".","+",".","ID=OsR498G0409085900.01;Name=OsR498G0409085900.01;","ZOS4-11 - C2H2 zinc finger protein, expressed","Os04t0566400-02","Transcription factor, Regulation of ammonium-mediated gene expression in rice roots, Regulation of ammonium-dependent root growth","IDD10, OsIDD10","indeterminate domain 10","NKD","NAKED-ENDOSPERM","IDD10, OsIDD10, OsNKD","indeterminate domain 10","","Zinc finger C2H2-type (IPR013087), Protein indeterminate-domain 1-16 (IPR031140), Zinc finger C2H2 superfamily (IPR036236)","AK120723","A0A0P0WDK4","June 15, 2020","30715138, 23278238","13148","nucleus (GO:0005634)","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0566400","LOC_Os04g47860","OsR498G0409085900.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28584347,28591815,".","+",".","ID=OsR498G0409085900.01;Name=OsR498G0409085900.01;","ZOS4-11 - C2H2 zinc finger protein, expressed","Os04t0566400-01","Similar to INDETERMINATE-related protein 9.","","","NKD","NAKED-ENDOSPERM","IDD10, OsIDD10, OsNKD","indeterminate domain 10","","","AK068023 (DDBJ, Best hit)","B9FC09 (UniProt)","","","13148","","","",NA
"Os04g0566500","LOC_Os04g47870","OsR498G0409086800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28602298,28617682,".","-",".","ID=OsR498G0409086800.01;Name=OsR498G0409086800.01;","PINHEAD, putative, expressed","Os04t0566500-02","Similar to Isoform 2 of Protein argonaute 1B.","","","AGO1B","ARGONAUTE 1B","OsAGO1b, AGO1b, AGO1-2","Protein argonaute 1B","Molecular Function: RNA binding (GO:0003723), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein binding (GO:0005515)","PAZ domain (IPR003100), Piwi domain (IPR003165), Ribonuclease H-like superfamily (IPR012337), Argonaute, linker 1 domain (IPR014811), Argonaut, glycine-rich domain (IPR024357), Argonaute linker 2 domain (IPR032472), Protein argonaute, Mid domain (IPR032473), Protein argonaute, N-terminal (IPR032474), PAZ domain superfamily (IPR036085), Ribonuclease H superfamily (IPR036397)","AK102911 (DDBJ, Best hit)","Q7XSA2-2 (UniProt)","","","8269","","","CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0566500","LOC_Os04g47870","OsR498G0409086800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28602298,28617682,".","-",".","ID=OsR498G0409086800.01;Name=OsR498G0409086800.01;","PINHEAD, putative, expressed","Os04t0566500-05","Argonaute protein","","","AGO1B","ARGONAUTE 1B","OsAGO1b, AGO1b, AGO1-2","Protein argonaute 1B","Molecular Function: RNA binding (GO:0003723), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein binding (GO:0005515)","PAZ domain (IPR003100), Piwi domain (IPR003165), Ribonuclease H-like superfamily (IPR012337), Argonaute, linker 1 domain (IPR014811), Argonaut, glycine-rich domain (IPR024357), Argonaute linker 2 domain (IPR032472), Protein argonaute, Mid domain (IPR032473), Protein argonaute, N-terminal (IPR032474), PAZ domain superfamily (IPR036085), Ribonuclease H superfamily (IPR036397), Argonaute-like, PIWI domain (IPR045246)","XM_015780805","Q7XSA2","September 3, 2019","31396773","8269","","","",NA
"Os04g0566500","LOC_Os04g47870","OsR498G0409086800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28602298,28617682,".","-",".","ID=OsR498G0409086800.01;Name=OsR498G0409086800.01;","PINHEAD, putative, expressed","Os04t0566500-01","Similar to Isoform 2 of Protein argonaute 1B.","","","AGO1B","ARGONAUTE 1B","OsAGO1b, AGO1b, AGO1-2","Protein argonaute 1B","Molecular Function: RNA binding (GO:0003723), Molecular Function: protein binding (GO:0005515)","PAZ domain (IPR003100), Argonaute, linker 1 domain (IPR014811), Argonaut, glycine-rich domain (IPR024357), Argonaute linker 2 domain (IPR032472), Protein argonaute, Mid domain (IPR032473), Protein argonaute, N-terminal (IPR032474), PAZ domain superfamily (IPR036085)","AK111996 (DDBJ, Best hit)","Q7XSA2-2 (UniProt)","","","8269","","","CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0566500","LOC_Os04g47870","OsR498G0409086800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28602298,28617682,".","-",".","ID=OsR498G0409086800.01;Name=OsR498G0409086800.01;","PINHEAD, putative, expressed","Os04t0566500-04","Argonaute protein, Regulation of growth and organ development, Regulation of leaf abaxial sclerenchymatous cell differentiation","OsAGO1b","ARGONAUTE 1b","AGO1B","ARGONAUTE 1B","OsAGO1b, AGO1b, AGO1-2","Protein argonaute 1B","Molecular Function: RNA binding (GO:0003723), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein binding (GO:0005515)","PAZ domain (IPR003100), Piwi domain (IPR003165), Ribonuclease H-like superfamily (IPR012337), Argonaute, linker 1 domain (IPR014811), Argonaut, glycine-rich domain (IPR024357), Argonaute linker 2 domain (IPR032472), Protein argonaute, Mid domain (IPR032473), Protein argonaute, N-terminal (IPR032474), PAZ domain superfamily (IPR036085), Ribonuclease H superfamily (IPR036397), Argonaute-like, PIWI domain (IPR045246)","AK111587","Q7XSA2-2","September 3, 2019","31396773","8269","nucleus (GO:0005634), cytoplasm (GO:0005737)","","",NA
"Os04g0566500","LOC_Os04g47870","OsR498G0409086800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28602298,28617682,".","-",".","ID=OsR498G0409086800.01;Name=OsR498G0409086800.01;","PINHEAD, putative, expressed","Os04t0566500-03","Argonaute protein, Regulation of growth and organ development, Regulation of leaf abaxial sclerenchymatous cell differentiation","OsAGO1b","ARGONAUTE 1b","AGO1B","ARGONAUTE 1B","OsAGO1b, AGO1b, AGO1-2","Protein argonaute 1B","Molecular Function: RNA binding (GO:0003723), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein binding (GO:0005515)","PAZ domain (IPR003100), Piwi domain (IPR003165), Ribonuclease H-like superfamily (IPR012337), Argonaute, linker 1 domain (IPR014811), Argonaut, glycine-rich domain (IPR024357), Argonaute linker 2 domain (IPR032472), Protein argonaute, Mid domain (IPR032473), Protein argonaute, N-terminal (IPR032474), PAZ domain superfamily (IPR036085), Ribonuclease H superfamily (IPR036397), Argonaute-like, PIWI domain (IPR045246)","AK111504","Q7XSA2-2","September 3, 2019","31396773","8269","nucleus (GO:0005634), cytoplasm (GO:0005737)","","",NA
"Os04g0566600","LOC_Os04g47890","OsR498G0409089300.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28647269,28651146,".","+",".","ID=OsR498G0409089300.01;Name=OsR498G0409089300.01;","MYB family transcription factor, putative, expressed","Os04t0566600-01","MYB transcription factor, Regulation of organ identity and spikelet determinacy","MOF1, MFS2","MORE FLORET 1, MULTI-FLORET SPIKELET2","MFS2","MULTI-FLORET SPIKELET 2","OsMFS2, MOF1, OsMOF1","OsMPH1 homologue, MORE FLORET 1, more floret1","Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA-binding transcription factor activity (GO:0003700)","SANT/Myb domain (IPR001005), Myb domain, plants (IPR006447), Homeobox-like domain superfamily (IPR009057), Myb family transcription factor PHR1-like (IPR046955)","AK101849","Q7XUI6","July 31, 2020","32723808, 32680975","21924","nucleus (GO:0005634)","","",NA
"Os04g0566700","LOC_Os04g47900","OsR498G0409089600.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28656368,28657222,".","-",".","ID=OsR498G0409089600.01;Name=OsR498G0409089600.01;","ATTIM23-2, putative, expressed","Os04t0566700-01","Similar to Mitochondrial import inner membrane translocase subunit tim23.","","","","","","","","","AK108551 (DDBJ, Best hit)","B6T238 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0566800","LOC_Os04g47912","OsR498G0409090000.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28660893,28667554,".","-",".","ID=OsR498G0409090000.01;Name=OsR498G0409090000.01;","expressed protein","Os04t0566800-02","Spc97/Spc98 domain containing protein","","","","","","","Biological Process: microtubule cytoskeleton organization (GO:0000226), Biological Process: microtubule nucleation (GO:0007020), Cellular Component: microtubule organizing center (GO:0005815), Cellular Component: spindle pole (GO:0000922), Molecular Function: gamma-tubulin binding (GO:0043015)","Gamma-tubulin complex component protein (IPR007259)","AK072344","Q7XUI5","","","","","The gene structure was corrected based on the protein sequence alignment.","",NA
"Os04g0566800","LOC_Os04g47912","OsR498G0409090000.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28660893,28667554,".","-",".","ID=OsR498G0409090000.01;Name=OsR498G0409090000.01;","expressed protein","Os04t0566800-01","Gamma-tubulin complex component","","","","","","","Biological Process: microtubule cytoskeleton organization (GO:0000226), Biological Process: microtubule nucleation (GO:0007020), Cellular Component: microtubule organizing center (GO:0005815), Cellular Component: spindle pole (GO:0000922), Molecular Function: gamma-tubulin binding (GO:0043015)","Gamma-tubulin complex component protein (IPR007259), Gamma tubulin complex component, C-terminal (IPR040457), Gamma tubulin complex component protein, N-terminal (IPR041470), Gamma-tubulin complex component, C-terminal domain superfamily (IPR042241)","AK060279, XM_015781217","Q7XUI5","","","","","The gene structure was corrected based on the protein sequence alignment.","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",NA
"Os04g0567200","LOC_Os04g47930","OsR498G0409090800.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28676877,28679371,".","-",".","ID=OsR498G0409090800.01;Name=OsR498G0409090800.01;","aluminum-activated malate transporter, putative, expressed","Os04t0567200-01","Uncharacterised protein family UPF0005 domain containing protein.","","","ALMT8","ALUMINUM-ACTIVATED MALATE TRANSPORTER 8","OsALMT8","Aluminum-activated malate transporter 8","Biological Process: malate transport (GO:0015743)","Aluminum-activated malate transporter (IPR020966)","AK110383 (DDBJ, Best hit)","A5YBP9 (UniProt)","","","22157","","","",NA
"Os04g0567700","LOC_Os04g47970","OsR498G0409092500.01",4,32,0.0032648671773162,28615220,"Os71380",28515220,28715220,2,473812,"IGDBv2","gene",28704869,28709018,".","+",".","ID=OsR498G0409092500.01;Name=OsR498G0409092500.01;","ORM1, putative, expressed","Os04t0567700-01","ORMDL family protein.","","","","","","","Cellular Component: endoplasmic reticulum membrane (GO:0005789), Cellular Component: membrane (GO:0016020)","ORMDL family (IPR007203)","AK064998 (DDBJ, Best hit)","Q01K71 (UniProt)","","","","","","",NA
"Os05g0111000","LOC_Os05g02040","OsR498G0509588100.01",5,33,0.00531917270199419,697360,"Os76279",597360,797360,3,NA,"IGDBv2","gene",608623,613332,".","+",".","ID=OsR498G0509588100.01;Name=OsR498G0509588100.01;","RPA1C - Putative single-stranded DNA binding complex subunit 1, expressed","Os05t0111000-01","Similar to Gag polyprotein [Contains: Core protein p15 (Matrix protein); Core protein p24; Core protein p12].","","","RPA1C","REPLICATION PROTEIN A 1C","RPA1c, OsRPA1c","Replication Protein A1c","Biological Process: DNA recombination (GO:0006310), Biological Process: DNA repair (GO:0006281), Biological Process: DNA replication (GO:0006260), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)","Zinc finger, CCHC-type (IPR001878), OB-fold nucleic acid binding domain, AA-tRNA synthetase-type (IPR004365), Replication factor A protein 1 (IPR004591), Replication factor-A protein 1, N-terminal (IPR007199), Nucleic acid-binding, OB-fold (IPR012340), Replication factor A, C-terminal (IPR013955), Replication protein A, OB domain (IPR031657), Zinc finger, CCHC-type superfamily (IPR036875), Replication factor A, C-terminal, eukaryotes (IPR047192)","AK073598 (DDBJ, Best hit)","NP_001151792.1 (RefSeq)","","","15026","","","",NA
